"filename", "language", "Markdown", "YAML", "Go Checksum File", "Docker", "Go Module File", "Go", "Shell Script", "Makefile", "MS SQL", "Ignore", "HTML", "Properties", "PowerShell", "comment", "blank", "total"
"/home/datttne/golang-project/payment-service/src/service/refundService.go", "Go", 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 11, 52
"/home/datttne/golang-project/payment-service/src/service/vendorService.go", "Go", 0, 0, 0, 0, 0, 360, 0, 0, 0, 0, 0, 0, 0, 35, 61, 456
"/home/datttne/golang-project/payment-service/src/utils/logger.go", "Go", 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 8, 35
"/home/datttne/golang-project/product-service/config/s3_config.go", "Go", 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 6, 42
"/home/datttne/golang-project/product-service/controller/productController.go", "Go", 0, 0, 0, 0, 0, 317, 0, 0, 0, 0, 0, 0, 0, 73, 67, 457
"/home/datttne/golang-project/product-service/controller/server.go", "Go", 0, 0, 0, 0, 0, 107, 0, 0, 0, 0, 0, 0, 0, 64, 43, 214
"/home/datttne/golang-project/product-service/controller/uploadController.go", "Go", 0, 0, 0, 0, 0, 125, 0, 0, 0, 0, 0, 0, 0, 9, 24, 158
"/home/datttne/golang-project/product-service/database/redis.go", "Go", 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 6, 11, 64
"/home/datttne/golang-project/product-service/dockerfile", "Docker", 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 18, 57
"/home/datttne/golang-project/product-service/go.mod", "Go Module File", 0, 0, 0, 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9, 93
"/home/datttne/golang-project/product-service/go.sum", "Go Checksum File", 0, 0, 236, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 237
"/home/datttne/golang-project/product-service/handler/rating_update_handler.go", "Go", 0, 0, 0, 0, 0, 69, 0, 0, 0, 0, 0, 0, 0, 1, 12, 82
"/home/datttne/golang-project/product-service/helper/cached.go", "Go", 0, 0, 0, 0, 0, 145, 0, 0, 0, 0, 0, 0, 0, 12, 34, 191
"/home/datttne/golang-project/product-service/kafka/consumer.go", "Go", 0, 0, 0, 0, 0, 119, 0, 0, 0, 0, 0, 0, 0, 2, 22, 143
"/home/datttne/golang-project/product-service/kafka/producer.go", "Go", 0, 0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 20, 77
"/home/datttne/golang-project/product-service/kafka/rating_consumer.go", "Go", 0, 0, 0, 0, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 15, 83
"/home/datttne/golang-project/product-service/log/logger.go", "Go", 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 14, 61
"/home/datttne/golang-project/product-service/main.go", "Go", 0, 0, 0, 0, 0, 157, 0, 0, 0, 0, 0, 0, 0, 13, 41, 211
"/home/datttne/golang-project/product-service/models/productModel.go", "Go", 0, 0, 0, 0, 0, 82, 0, 0, 0, 0, 0, 0, 0, 100, 25, 207
"/home/datttne/golang-project/product-service/repository/product-repository.go", "Go", 0, 0, 0, 0, 0, 424, 0, 0, 0, 0, 0, 0, 0, 46, 75, 545
"/home/datttne/golang-project/product-service/routes/productManagerRouter.go", "Go", 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 9, 15, 69
"/home/datttne/golang-project/product-service/routes/productUploadRoutes.go", "Go", 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 11, 6, 30
"/home/datttne/golang-project/product-service/routes/uploadRoutes.go", "Go", 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 2, 5, 20
"/home/datttne/golang-project/product-service/s3/s3Client.go", "Go", 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 4, 22
"/home/datttne/golang-project/product-service/service/product_service.go", "Go", 0, 0, 0, 0, 0, 320, 0, 0, 0, 0, 0, 0, 0, 13, 45, 378
"/home/datttne/golang-project/product-service/service/s3_service.go", "Go", 0, 0, 0, 0, 0, 191, 0, 0, 0, 0, 0, 0, 0, 19, 50, 260
"/home/datttne/golang-project/product-service/test/test.go", "Go", 0, 0, 0, 0, 0, 225, 0, 0, 0, 0, 0, 0, 0, 43, 52, 320
"/home/datttne/golang-project/restore.sh", "Shell Script", 0, 0, 0, 0, 0, 0, 107, 0, 0, 0, 0, 0, 0, 12, 18, 137
"/home/datttne/golang-project/review-service/README.md", "Markdown", 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 73
"/home/datttne/golang-project/review-service/cmd/server/main.go", "Go", 0, 0, 0, 0, 0, 81, 0, 0, 0, 0, 0, 0, 0, 6, 23, 110
"/home/datttne/golang-project/review-service/config/config.go", "Go", 0, 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 9, 69
"/home/datttne/golang-project/review-service/config/s3Config.go", "Go", 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 6, 42
"/home/datttne/golang-project/review-service/go.mod", "Go Module File", 0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 72
"/home/datttne/golang-project/review-service/go.sum", "Go Checksum File", 0, 0, 167, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 168
"/home/datttne/golang-project/review-service/internal/cron/pending_review_aggregator.go", "Go", 0, 0, 0, 0, 0, 156, 0, 0, 0, 0, 0, 0, 0, 10, 34, 200
"/home/datttne/golang-project/review-service/internal/cron/scheduler.go", "Go", 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 4, 10, 47
"/home/datttne/golang-project/review-service/internal/handlers/review_handler.go", "Go", 0, 0, 0, 0, 0, 99, 0, 0, 0, 0, 0, 0, 0, 1, 19, 119
"/home/datttne/golang-project/review-service/internal/kafka/producer.go", "Go", 0, 0, 0, 0, 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 17, 89
"/home/datttne/golang-project/review-service/internal/models/review.go", "Go", 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 4, 21
"/home/datttne/golang-project/review-service/internal/models/review_aggregate.go", "Go", 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 4, 24
"/home/datttne/golang-project/review-service/internal/repository/review_repository.go", "Go", 0, 0, 0, 0, 0, 154, 0, 0, 0, 0, 0, 0, 0, 1, 28, 183
"/home/datttne/golang-project/review-service/internal/routes/routes.go", "Go", 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 1, 6, 27
"/home/datttne/golang-project/review-service/internal/services/review_services.go", "Go", 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 10, 57
"/home/datttne/golang-project/review-service/log/logger.go", "Go", 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 14, 61
"/home/datttne/golang-project/scripts/push-ecr-images.sh", "Shell Script", 0, 0, 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 10, 16, 86
"/home/datttne/golang-project/scripts/remote-deploy.sh", "Shell Script", 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 10, 11, 57
"/home/datttne/golang-project/search-service/controller/search_controller.go", "Go", 0, 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 8, 68
"/home/datttne/golang-project/search-service/database/elasticsearch.go", "Go", 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 9, 27
"/home/datttne/golang-project/search-service/dockerfile", "Docker", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 13
"/home/datttne/golang-project/search-service/go.mod", "Go Module File", 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9, 65
"/home/datttne/golang-project/search-service/go.sum", "Go Checksum File", 0, 0, 183, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 184
"/home/datttne/golang-project/search-service/kafka/consumer.go", "Go", 0, 0, 0, 0, 0, 74, 0, 0, 0, 0, 0, 0, 0, 3, 14, 91
"/home/datttne/golang-project/search-service/log/logger.go", "Go", 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 14, 61
"/home/datttne/golang-project/search-service/main.go", "Go", 0, 0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 20, 72
"/home/datttne/golang-project/search-service/models/product.go", "Go", 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10
"/home/datttne/golang-project/search-service/repository/search_repository.go", "Go", 0, 0, 0, 0, 0, 194, 0, 0, 0, 0, 0, 0, 0, 2, 41, 237
"/home/datttne/golang-project/search-service/routes/search_router.go", "Go", 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11
"/home/datttne/golang-project/search-service/service/search_service.go", "Go", 0, 0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 14, 79
"/home/datttne/golang-project/start-dev.ps1", "PowerShell", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 3, 4, 27
"/home/datttne/golang-project/start-prod.ps1", "PowerShell", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 3, 4, 27
"/home/datttne/golang-project/stop-all.ps1", "PowerShell", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 4, 5, 17
"/home/datttne/golang-project/terraform/MULTI-INSTANCE-DEPLOYMENT.md", "Markdown", 323, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 86, 409
"/home/datttne/golang-project/terraform/README.md", "Markdown", 323, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 132, 455
"/home/datttne/golang-project/terraform/infrastructure_user_data.sh", "Shell Script", 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 17, 19, 136
"/home/datttne/golang-project/terraform/service_user_data.sh", "Shell Script", 0, 0, 0, 0, 0, 0, 97, 0, 0, 0, 0, 0, 0, 17, 27, 141
"/home/datttne/golang-project/terraform/shared_infrastructure_user_data.sh", "Shell Script", 0, 0, 0, 0, 0, 0, 149, 0, 0, 0, 0, 0, 0, 14, 24, 187
"/home/datttne/golang-project/terraform/traefik_user_data.sh", "Shell Script", 0, 0, 0, 0, 0, 0, 148, 0, 0, 0, 0, 0, 0, 12, 34, 194
"/home/datttne/golang-project/terraform/user_data.sh", "Shell Script", 0, 0, 0, 0, 0, 0, 108, 0, 0, 0, 0, 0, 0, 22, 36, 166
"/home/datttne/golang-project/traefik-config/dynamic.yml", "YAML", 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 38
"/home/datttne/golang-project/traefik-config/traefik.yml", "YAML", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"/home/datttne/golang-project/user-service/Makefile", "Makefile", 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 1, 6, 19
"/home/datttne/golang-project/user-service/README.md", "Markdown", 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 101
"/home/datttne/golang-project/user-service/cmd/server/main.go", "Go", 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 5, 14, 72
"/home/datttne/golang-project/user-service/configs/config.yaml", "YAML", 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 34
"/home/datttne/golang-project/user-service/go.mod", "Go Module File", 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 61
"/home/datttne/golang-project/user-service/go.sum", "Go Checksum File", 0, 0, 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 118
"/home/datttne/golang-project/user-service/internal/config/config.go", "Go", 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 4, 11, 70
"/home/datttne/golang-project/user-service/internal/events/consumer.go", "Go", 0, 0, 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 4, 9, 77
"/home/datttne/golang-project/user-service/internal/events/kafka_publisher.go", "Go", 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 1, 10, 49
"/home/datttne/golang-project/user-service/internal/events/publisher.go", "Go", 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 2, 6, 26
"/home/datttne/golang-project/user-service/internal/handlers/users.go", "Go", 0, 0, 0, 0, 0, 135, 0, 0, 0, 0, 0, 0, 0, 0, 25, 160
"/home/datttne/golang-project/user-service/internal/models/users_model.go", "Go", 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 5, 35
"/home/datttne/golang-project/user-service/internal/repository/users_repo.go", "Go", 0, 0, 0, 0, 0, 128, 0, 0, 0, 0, 0, 0, 0, 0, 26, 154
"/home/datttne/golang-project/user-service/internal/routes/routes.go", "Go", 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 5, 26
"/home/datttne/golang-project/user-service/internal/services/users_service.go", "Go", 0, 0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 1, 14, 74
"/home/datttne/golang-project/user-service/log/logger.go", "Go", 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 14, 61
"/home/datttne/golang-project/user-service/migrations/0001_create_users_table.down.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 3
"/home/datttne/golang-project/user-service/migrations/0001_create_users_table.up.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 3, 4, 34
"/home/datttne/golang-project/user-service/migrations/0002_add_default_address_id_column.down.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2
"/home/datttne/golang-project/user-service/migrations/0002_add_default_address_id_column.up.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2
"/home/datttne/golang-project/user-service/scripts/migrate.sh", "Shell Script", 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 3, 3, 9
"/home/datttne/golang-project/validate-env.ps1", "PowerShell", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 2, 10, 56
"Total", "-", 1979, 1234, 1960, 58, 616, 17282, 997, 12, 68, 41, 57, 1, 92, 3304, 5110, 32811
